user_id	item_id	timestamp
5732	1575	1383835051000
40109	1575	1384981209000
40453	1575	1385050497000
56569	1575	1385241261000
42311	1575	1385325941000
51355	1575	1385527076000
28505	1575	1385566066000
18998	1575	1386667950000
40486	1575	1386762452000
33463	1575	1386960992000
18127	1575	1387051345000
3967	1575	1388212528000
129	1575	1388532563000
2930	1575	1389275015000
10717	1575	1390457195000
3232	1575	1390875148000
42538	1575	1391434552000
27742	1575	1391798633000
46287	1575	1391841572000
1651	1575	1392052386000
14913	1575	1392311752000
21388	1575	1392475582000
17614	1575	1392493955000
47207	1575	1393202838000
48186	1575	1393494527000
43385	1575	1393790648000
18277	1575	1393953551000
9566	1575	1394118317000
21519	1575	1395012512000
21353	1575	1395218632000
21342	1575	1395754342000
35245	1575	1395956344000
61833	1575	1396075518000
19748	1575	1396132400000
13617	1575	1396617126000
9020	1575	1398171784000
26942	1575	1398864774000
21109	1575	1398902036000
6518	1575	1399340775000
60244	1575	1399754696000
5391	1575	1400356553000
34107	1575	1402143649000
13849	1575	1402255908000
9779	1575	1402461124000
44217	1575	1402945335000
18504	1575	1404333977000
20567	1575	1405893326000
18398	1575	1405895338000
22874	1575	1406815758000
13459	1575	1407107143000
16426	1575	1407559013000
34435	1575	1407622037000
21995	1575	1407936923000
34452	1575	1408664885000
33147	1575	1408756887000
42984	1575	1409053403000
21476	1575	1409369109000
28701	1575	1409442061000
13153	1575	1410019524000
53436	1575	1410327396000
16189	1575	1410801621000
18239	1575	1411440414000
917	1575	1412124570000
61626	1575	1412288601000
4729	1575	1412292596000
13226	1575	1412389856000
8305	1575	1412432322000
56233	1575	1412617013000
61187	1575	1412627471000
27023	1575	1412801980000
26696	1575	1414617718000
45227	1575	1414766521000
11318	1575	1415681224000
58087	1575	1416209360000
53423	1575	1416286328000
17502	1575	1416532405000
43589	1575	1416968063000
41267	1575	1417016094000
1167	1575	1417998731000
47184	1575	1418063623000
20043	1575	1418314764000
31484	1575	1418361883000
51945	1575	1418903453000
3204	1575	1419810334000
33497	1575	1420487497000
6414	1575	1420516851000
59058	1575	1420866467000
5833	1575	1421030311000
14071	1575	1421092819000
22531	1575	1421101206000
48199	1575	1421130098000
3198	1575	1421362937000
6038	1575	1421367678000
21338	1575	1421370822000
8030	1575	1421383926000
55826	1575	1421627279000
11295	1575	1421932407000
32822	1575	1421941991000
28085	1575	1422374537000
2227	1575	1423498121000
25295	1575	1423612579000
42619	1575	1423819786000
1842	1575	1424447247000
15750	1575	1424614585000
30699	1575	1424852617000
15261	1575	1424989948000
51195	1575	1425012055000
52977	1575	1425348416000
44405	1575	1425455606000
36022	1575	1425578450000
21303	1575	1426089132000
1552	1575	1426812349000
4006	1575	1427293364000
42627	1575	1427828594000
59067	1575	1428997273000
44111	1575	1429209095000
5635	1575	1429285519000
25862	1575	1429543505000
37546	1575	1429691545000
16478	1575	1429723627000
34116	1575	1429880506000
16187	1575	1430273132000
6906	1575	1430437270000
14352	1575	1431372353000
48439	1575	1431414264000
53097	1575	1431910989000
18200	1575	1432209723000
8447	1575	1433250577000
13760	1575	1433644664000
42545	1575	1434726579000
20655	1575	1435727685000
24862	1575	1435767719000
36467	1575	1435949367000
40464	1575	1436557086000
5054	1575	1436620260000
61060	1575	1437783915000
47526	1575	1438100045000
14319	1575	1438535674000
19075	1575	1438965633000
60459	1575	1438991394000
21362	1575	1439903029000
33251	1575	1440606673000
43803	1575	1441812201000
21492	1575	1441939751000
56359	1575	1443287350000
11519	1575	1443461458000
17345	1575	1443921723000
61057	1575	1444167912000
35243	1575	1444626447000
4541	1575	1445542238000
44920	1575	1445557605000
6471	1575	1446747477000
33155	1575	1446762237000
28338	1575	1447127264000
38519	1575	1447391148000
30119	1575	1448407504000
62717	1575	1449555223000
47176	1575	1449819606000
34246	1575	1450251185000
13990	1575	1451356424000
29483	1575	1451583215000
46275	1575	1452323825000
18581	1575	1454340403000
29962	1575	1454738604000
24367	1575	1455130735000
40561	1575	1455409156000
18913	1575	1455689107000
21489	1575	1456088720000
43653	1575	1456678158000
48932	1575	1456773312000
3577	1575	1457540070000
13374	1575	1458614601000
49143	1575	1458680419000
467	1575	1458693519000
47612	1575	1459313456000
28964	1575	1462972420000
16826	1575	1463040452000
23355	1575	1463937860000
59129	1575	1468186003000
23445	1575	1469859066000
4655	1575	1470800457000
25432	1575	1472404910000
14469	1575	1473200148000
10023	1575	1474587256000
8169	1575	1475184638000
34618	1575	1476200944000
8586	1575	1477684852000
4951	1575	1479053250000
3158	1575	1480723081000
2719	1575	1481153407000
53109	1575	1481607588000
54714	1575	1483620095000
41815	1575	1484171536000
11732	1575	1484490451000
25277	1575	1484576085000
22906	1575	1486498544000
41845	1575	1496843298000
40148	1575	1498813832130
11481	1575	1504001240033
20609	1575	1516905708942
19173	1575	1519538158947
46166	1575	1530910351661
3777	1575	1534813393245
56574	1575	1539205827512
9866	1575	1540905487954
10628	1575	1544147881315
7294	1575	1555937919653
55815	1575	1556398546930
33830	1575	1561314306095
10776	1575	1574716549475
14599	1575	1578381936816
10324	1575	1597171962002
9647	1575	1620703040685
10326	1575	1653762129753
38161	1575	1655594317158
31919	1575	1679096525077
60624	1575	1680013740372
31322	1576	1323012703000
7229	1576	1323032566000
2610	1576	1323041976000
35545	1576	1323060673000
25615	1576	1323150882000
58965	1576	1323172474000
50996	1576	1323206735000
12975	1576	1323335230000
60709	1576	1323464189000
43353	1576	1323738303000
42658	1576	1323805050000
12854	1576	1323976759000
36464	1576	1324325365000
13624	1576	1324393488000
54503	1576	1324819743000
47033	1576	1324861972000
51175	1576	1324872795000
37283	1576	1324934674000
57205	1576	1325063070000
49940	1576	1325218468000
21426	1576	1325277342000
27562	1576	1325343331000
37299	1576	1325801473000
46139	1576	1326310995000
7492	1576	1326422937000
51773	1576	1327343688000
47801	1576	1327544078000
37148	1576	1327924501000
18780	1576	1328243297000
34981	1576	1328586100000
41940	1576	1328655371000
31173	1576	1330288934000
45278	1576	1331101534000
57707	1576	1332194109000
37522	1576	1332283809000
52847	1576	1332936912000
47335	1576	1333021984000
5261	1576	1334503376000
37548	1576	1336456075000
35264	1576	1340213705000
37558	1576	1340844059000
37536	1576	1341204503000
26992	1576	1341502839000
7861	1576	1343931224000
16782	1576	1344306543000
21222	1576	1346548049000
5614	1576	1347857355000
36107	1576	1349216444000
43083	1576	1349908423000
44928	1576	1354035572000
17967	1576	1354723447000
37534	1576	1355160774000
54669	1576	1355305973000
28739	1576	1355380174000
48418	1576	1356612979000
45763	1576	1356717495000
48778	1576	1357266340000
12161	1576	1357332505000
7885	1576	1357390054000
6940	1576	1358278730000
49376	1576	1358917061000
18773	1576	1359122504000
19614	1576	1359696159000
36435	1576	1359771767000
17837	1576	1359829157000
18439	1576	1360003168000
18592	1576	1362146608000
54116	1576	1363442341000
598	1576	1363719748000
17023	1576	1363874220000
46343	1576	1364069364000
31038	1576	1368286044000
3706	1576	1368820384000
52927	1576	1368855045000
6607	1576	1368860396000
52511	1576	1368891392000
32545	1576	1369531089000
57453	1576	1370193516000
37514	1576	1370958017000
27884	1576	1371053703000
26646	1576	1372088860000
52104	1576	1372095664000
60708	1576	1372844945000
2877	1576	1373518062000
29947	1576	1373520164000
10639	1576	1373720334000
15966	1576	1374609468000
6226	1576	1374728545000
21463	1576	1376087045000
53271	1576	1376176025000
18031	1576	1376190631000
2246	1576	1377096328000
51356	1576	1377200600000
38790	1576	1377262226000
56536	1576	1378084974000
20347	1576	1378814914000
35281	1576	1378926876000
38503	1576	1378977823000
53318	1576	1379825041000
9779	1576	1380237251000
50740	1576	1380687216000
16551	1576	1380725372000
129	1576	1382551975000
17994	1576	1382979665000
5732	1576	1383835102000
35714	1576	1383865502000
16993	1576	1385333223000
17717	1576	1385806319000
17966	1576	1386087494000
48797	1576	1386225315000
40647	1576	1386273459000
21949	1576	1386803274000
33363	1576	1386956966000
3858	1576	1387141234000
9693	1576	1387339338000
46711	1576	1387747998000
49120	1576	1388042872000
32755	1576	1388095119000
59234	1576	1388150860000
12117	1576	1388164246000
34249	1576	1388188796000
29180	1576	1388242825000
50606	1576	1388465349000
60365	1576	1388613600000
21331	1576	1388621077000
10642	1576	1388849482000
59519	1576	1389443282000
7900	1576	1389858923000
227	1576	1390767089000
3232	1576	1390875216000
17331	1576	1390969657000
43480	1576	1391121155000
1651	1576	1391794902000
34321	1576	1391825482000
13259	1576	1391951265000
29666	1576	1392787258000
34411	1576	1393460976000
21276	1576	1394499313000
25762	1576	1394988169000
29848	1576	1395531019000
21342	1576	1395754063000
21440	1576	1395755207000
24047	1576	1396129426000
21441	1576	1396314563000
21516	1576	1396888193000
40794	1576	1398399299000
16014	1576	1398430669000
37550	1576	1399192821000
1854	1576	1399435884000
40061	1576	1399491779000
37569	1576	1399968415000
16564	1576	1400769493000
56574	1576	1401681145000
14401	1576	1402334839000
18200	1576	1403486114000
18360	1576	1404065639000
43805	1576	1404136131000
53302	1576	1404285600000
54056	1576	1405287265000
36342	1576	1405328208000
1929	1576	1405662258000
24520	1576	1405689776000
10694	1576	1406081163000
27957	1576	1406246035000
57463	1576	1406395779000
21421	1576	1406744356000
40063	1576	1406751238000
13463	1576	1406991792000
21297	1576	1407331478000
21292	1576	1407364523000
28277	1576	1407785444000
34107	1576	1408514781000
39134	1576	1408685280000
17772	1576	1409230249000
21476	1576	1409368877000
46360	1576	1409405074000
53308	1576	1409452646000
13153	1576	1410019445000
40800	1576	1410277205000
9075	1576	1410713333000
17978	1576	1410714463000
48410	1576	1411006818000
42760	1576	1411175377000
40600	1576	1412344812000
15625	1576	1412712759000
50159	1576	1412888039000
20283	1576	1414129072000
26696	1576	1414617993000
59908	1576	1414909352000
26802	1576	1415054386000
13226	1576	1415486603000
11621	1576	1415597919000
25140	1576	1415659538000
33676	1576	1415669008000
49790	1576	1416106682000
30019	1576	1416500979000
18172	1576	1416781247000
2681	1576	1416885095000
28241	1576	1417131323000
21487	1576	1418255570000
21284	1576	1419895102000
17830	1576	1420403679000
47091	1576	1420513721000
7336	1576	1420517101000
42501	1576	1420557351000
45553	1576	1420985932000
40068	1576	1420986670000
5833	1576	1421028036000
18063	1576	1421032330000
56724	1576	1421539542000
16057	1576	1421608699000
57459	1576	1421617083000
11749	1576	1421709462000
6927	1576	1421741292000
32822	1576	1421941806000
22118	1576	1422071988000
24471	1576	1422330707000
18247	1576	1422474619000
19238	1576	1422758565000
18707	1576	1422823546000
55688	1576	1423244054000
19146	1576	1423335209000
58472	1576	1423380422000
38475	1576	1423441350000
30659	1576	1423658677000
58901	1576	1423694057000
21470	1576	1423871752000
21291	1576	1423911295000
46953	1576	1424160243000
5911	1576	1424458525000
8002	1576	1424810997000
57552	1576	1424833817000
26077	1576	1425307036000
37957	1576	1425329082000
28420	1576	1426015027000
51425	1576	1426038936000
21303	1576	1426088786000
46988	1576	1426196623000
28565	1576	1426460557000
7443	1576	1426996129000
11058	1576	1427037541000
57478	1576	1427046517000
35215	1576	1427383526000
38185	1576	1427844736000
12178	1576	1427913541000
21269	1576	1428418757000
28254	1576	1428506537000
53564	1576	1428586260000
21377	1576	1428775651000
898	1576	1429032192000
5635	1576	1429286351000
18777	1576	1429556509000
37546	1576	1429691556000
57461	1576	1429749940000
20939	1576	1429809749000
49965	1576	1430314349000
6356	1576	1431362059000
30000	1576	1431365336000
48439	1576	1431414255000
21352	1576	1431901887000
1368	1576	1432090633000
21361	1576	1432418554000
40117	1576	1433455301000
14749	1576	1433878989000
8181	1576	1434490305000
45585	1576	1434728133000
5380	1576	1435519135000
46808	1576	1436551261000
7486	1576	1436554984000
21530	1576	1437049362000
19754	1576	1437097399000
58078	1576	1437327424000
26052	1576	1438869809000
9420	1576	1439583113000
53519	1576	1440045030000
6192	1576	1440465645000
21492	1576	1441939386000
14286	1576	1443067382000
29030	1576	1443369663000
33274	1576	1443379690000
36090	1576	1443451360000
40102	1576	1443505728000
37535	1576	1443694618000
50674	1576	1444317034000
38977	1576	1445063484000
1363	1576	1445128415000
14691	1576	1445367887000
4423	1576	1447095481000
8837	1576	1447422334000
29256	1576	1448166019000
39455	1576	1448193678000
50782	1576	1448507187000
10061	1576	1448742876000
1372	1576	1448933099000
26104	1576	1449880697000
7566	1576	1450031958000
4106	1576	1450395214000
54775	1576	1451609971000
13353	1576	1451711155000
35822	1576	1451777998000
53020	1576	1451792267000
9267	1576	1452135736000
25843	1576	1452136785000
5484	1576	1452361818000
46748	1576	1452596721000
49632	1576	1453682154000
13415	1576	1454338990000
36922	1576	1454362129000
20290	1576	1454863612000
17326	1576	1455116384000
21247	1576	1455418930000
20760	1576	1455459063000
34337	1576	1455600240000
40125	1576	1455842659000
12063	1576	1456231094000
45939	1576	1456616098000
27416	1576	1456642304000
35140	1576	1457131790000
6958	1576	1457713938000
7851	1576	1457731391000
12910	1576	1457906262000
28265	1576	1458007791000
20380	1576	1458959913000
21091	1576	1461618791000
9956	1576	1462178633000
31582	1576	1462554105000
49482	1576	1462752707000
10964	1576	1462851094000
51570	1576	1462942826000
47911	1576	1464801814000
3104	1576	1465174622000
12061	1576	1466336981000
9799	1576	1466462815000
377	1576	1467153942000
14124	1576	1467379086000
53903	1576	1468302303000
2700	1576	1469308021000
32751	1576	1469570662000
42612	1576	1470507334000
28653	1576	1471936078000
747	1576	1473091302000
28347	1576	1474008115000
36066	1576	1474732193000
10637	1576	1475372022000
37925	1576	1476063840000
2001	1576	1477645666000
13627	1576	1478242934000
4856	1576	1478371484000
36682	1576	1478647837000
11593	1576	1479749807000
42601	1576	1479792478000
40411	1576	1479820006000
39655	1576	1479840828000
57868	1576	1479868517000
21250	1576	1480917307000
22522	1576	1481733265000
41619	1576	1482882704000
17347	1576	1483113410000
33143	1576	1483914902000
11732	1576	1484490445000
1941	1576	1485275978000
36607	1576	1485544426000
27916	1576	1486634536000
44682	1576	1487803591000
1057	1576	1487890389000
24104	1576	1487895925000
17376	1576	1488059635000
33702	1576	1489627792000
32525	1576	1489930858000
37973	1576	1490466952000
24275	1576	1491997618000
18940	1576	1493857267000
41992	1576	1493910371000
26307	1576	1495907749000
32776	1576	1498187604549
28861	1576	1498441614618
39543	1576	1500535983090
5952	1576	1502568176975
38303	1576	1506040635013
18888	1576	1508630421628
17060	1576	1509897372082
3307	1576	1509928806318
57484	1576	1510483816194
39945	1576	1511132659173
19569	1576	1512455221617
42145	1576	1512847365933
55496	1576	1513614056856
3336	1576	1514300895133
35988	1576	1514657148374
31840	1576	1514879816777
19159	1576	1515788883956
35150	1576	1519172756063
14791	1576	1520814322231
10016	1576	1522105893278
9132	1576	1525020892059
9899	1576	1526047377477
5529	1576	1530061128943
46224	1576	1530750313225
54251	1576	1531682863047
50805	1576	1539498397716
18970	1576	1539589867463
38924	1576	1542333260453
6514	1576	1543315348961
6815	1576	1543762493858
19940	1576	1546079467613
12731	1576	1547195992102
37593	1576	1547348444363
50757	1576	1548273998886
22176	1576	1550111550459
10784	1576	1554804985797
24702	1576	1557453404633
10166	1576	1559157573387
33080	1576	1559536520089
34758	1576	1563761023261
41945	1576	1565647893780
41833	1576	1570074053894
53706	1576	1570297948793
3826	1576	1572883647490
19932	1576	1577815099061
9647	1576	1585345158862
4603	1576	1611475036431
564	1576	1617674422658
36779	1576	1621399712514
47922	1576	1625012261138
2954	1576	1626656618505
12804	1576	1643670563776
21386	1576	1662503996450
20014	1577	1274188792000
57301	1577	1274190898000
18347	1577	1274194990000
61895	1577	1274205134000
22129	1577	1274247862000
13477	1577	1274272992000
49363	1577	1274273313000
30072	1577	1274273448000
57795	1577	1274280043000
54592	1577	1274281316000
60133	1577	1274361303000
20815	1577	1274384904000
28547	1577	1274415221000
34585	1577	1274448986000
9576	1577	1274452859000
22452	1577	1274510435000
46658	1577	1274544604000
44150	1577	1274710348000
28095	1577	1274733654000
48450	1577	1274795886000
25866	1577	1274898005000
50921	1577	1274901740000
45497	1577	1274933145000
59347	1577	1275109974000
12945	1577	1275143810000
7934	1577	1275159972000
43421	1577	1275231038000
54685	1577	1275235794000
50128	1577	1275254421000
14015	1577	1275269174000
43896	1577	1275276939000
54423	1577	1275374216000
27328	1577	1275396274000
56477	1577	1275512894000
46445	1577	1275537550000
12536	1577	1275597069000
52047	1577	1275617342000
58681	1577	1275666132000
29886	1577	1275694036000
28841	1577	1275701053000
33681	1577	1275835362000
47138	1577	1275949206000
7921	1577	1276071040000
17836	1577	1276159959000
7940	1577	1276522083000
58428	1577	1277051006000
33457	1577	1277075745000
41700	1577	1277078002000
28087	1577	1277136632000
18437	1577	1277312248000
20377	1577	1277313634000
11901	1577	1277359077000
46074	1577	1277407970000
57799	1577	1277487276000
10659	1577	1277736704000
49490	1577	1277924889000
8673	1577	1278169941000
21612	1577	1278452697000
35501	1577	1278531846000
53929	1577	1278684463000
3243	1577	1278956654000
61657	1577	1279098310000
23358	1577	1279491180000
24955	1577	1279520602000
8047	1577	1279631929000
39660	1577	1279669997000
14855	1577	1279975481000
37637	1577	1280258208000
27919	1577	1280523855000
884	1577	1280855943000
30428	1577	1280864222000
53742	1577	1281279400000
1135	1577	1282047031000
28962	1577	1282239392000
60231	1577	1283370431000
15853	1577	1284673288000
47261	1577	1285575671000
5475	1577	1285910715000
22441	1577	1286905978000
21554	1577	1287180499000
15798	1577	1287500200000
49139	1577	1287529356000
15449	1577	1289329454000
53547	1577	1290403309000
1580	1577	1291050356000
9448	1577	1291325524000
14351	1577	1291929885000
54970	1577	1292338242000
43004	1577	1292803944000
24028	1577	1293046694000
47489	1577	1293059941000
55172	1577	1293335216000
57348	1577	1293575603000
1939	1577	1293618072000
58183	1577	1293744007000
6429	1577	1293998583000
48342	1577	1294418493000
44377	1577	1294457614000
55630	1577	1294528343000
17248	1577	1294595686000
16968	1577	1295482133000
59567	1577	1297633376000
39960	1577	1297746609000
55010	1577	1298150264000
26048	1577	1298238777000
48508	1577	1298920593000
29192	1577	1299529918000
29732	1577	1299629625000
14468	1577	1300052911000
18359	1577	1300092036000
43417	1577	1300486440000
43049	1577	1300591354000
60172	1577	1304119313000
33475	1577	1304983428000
7846	1577	1305063236000
44458	1577	1305858532000
61521	1577	1306105907000
53898	1577	1307577725000
52503	1577	1310348211000
23745	1577	1310759460000
28540	1577	1310955361000
9159	1577	1311431698000
17370	1577	1315480019000
9237	1577	1315704324000
30634	1577	1320111810000
12882	1577	1320733159000
57837	1577	1321384009000
46640	1577	1322594659000
5354	1577	1322934298000
61896	1577	1328908634000
23882	1577	1337497917000
54394	1577	1337731807000
1254	1577	1338493146000
469	1577	1338699965000
13263	1577	1344684926000
30826	1577	1353481136000
13348	1577	1353873702000
38298	1577	1354135903000
49356	1577	1354517043000
28760	1577	1354560649000
45031	1577	1354994465000
22797	1577	1355849495000
16467	1577	1356076040000
9798	1577	1357247198000
35399	1577	1357751699000
56632	1577	1357766476000
18792	1577	1357938120000
35504	1577	1359293345000
15682	1577	1359719615000
9901	1577	1360862246000
35482	1577	1360950228000
17694	1577	1364146357000
9465	1577	1366643560000
42917	1577	1367165064000
5789	1577	1369682501000
48526	1577	1371046948000
39237	1577	1371333066000
129	1577	1373758281000
54993	1577	1374425390000
15204	1577	1374780801000
2908	1577	1374785250000
14066	1577	1374893662000
48629	1577	1375525069000
38935	1577	1375664319000
14665	1577	1378753209000
28534	1577	1380742586000
55474	1577	1382853741000
60224	1577	1383433068000
13372	1577	1385150383000
27254	1577	1385527300000
17517	1577	1386352065000
55118	1577	1386506621000
62477	1577	1387314223000
57545	1577	1390243536000
58370	1577	1391257593000
18076	1577	1392076103000
28869	1577	1394774823000
47267	1577	1398549948000
54763	1577	1400745867000
25581	1577	1401199345000
17306	1577	1401208676000
32441	1577	1404442668000
34144	1577	1405872311000
52008	1577	1405895696000
16676	1577	1407044114000
6374	1577	1408557462000
41312	1577	1411261600000
48664	1577	1413240966000
48915	1577	1413374234000
11144	1577	1413848653000
50207	1577	1414119981000
19010	1577	1414716131000
22916	1577	1414777371000
43872	1577	1416248190000
23504	1577	1416531288000
42289	1577	1417120216000
16840	1577	1417284864000
30102	1577	1419732950000
9250	1577	1419958288000
45632	1577	1421074086000
26664	1577	1422786579000
16139	1577	1426028715000
32787	1577	1427755141000
35009	1577	1428637856000
24559	1577	1432654200000
55005	1577	1439655188000
7173	1577	1440800066000
61960	1577	1443094316000
56027	1577	1446879383000
2352	1577	1447361736000
12232	1577	1448511982000
53397	1577	1448846504000
39143	1577	1451394952000
58187	1577	1457944170000
42710	1577	1459510152000
50210	1577	1459884447000
15094	1577	1460669682000
38170	1577	1462497741000
24930	1577	1463096836000
4144	1577	1464494614000
2197	1577	1464553677000
15051	1577	1466063974000
52417	1577	1469229254000
33180	1577	1471020563000
44839	1577	1471308075000
13787	1577	1472112214000
59955	1577	1472642345000
25302	1577	1475724645000
31719	1577	1475860108000
61806	1577	1479245061000
36596	1577	1479395033000
35296	1577	1480955515000
2095	1577	1485618758000
18827	1577	1489949516000
30475	1577	1491545156000
45001	1577	1503535508544
34899	1577	1507396533019
464	1577	1507858957739
20129	1577	1509118788328
30381	1577	1510656495597
29453	1577	1512083300256
40320	1577	1513718410243
61959	1577	1516197916332
57279	1577	1532352194806
14708	1577	1535865538733
13000	1577	1537213194037
32539	1577	1539104419083
14905	1577	1539833337744
9595	1577	1543984543053
56842	1577	1549109496101
31415	1577	1551392047161
32461	1577	1568995632695
13871	1577	1570683795360
5775	1577	1576186333820
20482	1577	1608052941828
11153	1577	1626192523398
22599	1577	1656898970598
50446	1577	1663525770035
16785	1578	1269404823000
10581	1578	1269409469000
60615	1578	1269522520000
62682	1578	1269618416000
28547	1578	1270287783000
35257	1578	1272180796000
25516	1578	1272814207000
10934	1578	1274532538000
52877	1578	1274675141000
24896	1578	1275505479000
28298	1578	1275662884000
52499	1578	1279288691000
57758	1578	1279726195000
8619	1578	1280411295000
18035	1578	1289684606000
43523	1578	1296944272000
48832	1578	1297216862000
44458	1578	1303676647000
23478	1578	1308584940000
29439	1578	1310652517000
45872	1578	1312896593000
60222	1578	1316370798000
22864	1578	1321063702000
61349	1578	1337270237000
48507	1578	1338359468000
2482	1578	1340093191000
52482	1578	1344827919000
52541	1578	1351290675000
2901	1578	1352957889000
22863	1578	1354897097000
1641	1578	1355350643000
54109	1578	1355618648000
35815	1578	1356533192000
9609	1578	1357595713000
39373	1578	1358429159000
28770	1578	1359025299000
50214	1578	1361899472000
34955	1578	1362685578000
54677	1578	1363066920000
56416	1578	1366922239000
48122	1578	1367422902000
28028	1578	1370265838000
15235	1578	1373747247000
129	1578	1373758101000
18330	1578	1376693065000
14187	1578	1382636892000
1724	1578	1383100447000
18598	1578	1388607506000
15797	1578	1390901736000
24891	1578	1397120833000
5283	1578	1400174064000
50408	1578	1400213982000
7753	1578	1403102068000
56147	1578	1405083501000
21283	1578	1406218884000
54998	1578	1412022824000
56315	1578	1413072389000
50207	1578	1414119870000
27303	1578	1419974145000
42986	1578	1423692633000
49333	1578	1425226910000
18480	1578	1426514969000
44212	1578	1427074673000
12084	1578	1433185244000
8356	1578	1435955095000
49356	1578	1439603757000
43343	1578	1445063284000
12232	1578	1448519033000
3583	1578	1448683026000
43859	1578	1449696389000
39284	1578	1453576137000
32810	1578	1465246187000
12713	1578	1477668790000
38318	1578	1477865141000
52408	1578	1499299842552
16744	1578	1504544678570
30385	1578	1520472313906
48415	1578	1567185120735
19116	1579	1179372163000
30130	1579	1331654540000
38848	1579	1344263237000
8155	1579	1353963989000
58380	1579	1366423779000
44278	1579	1369669281000
34741	1579	1430419480000
48000	1579	1507223688012
61365	1579	1561310778703
130	1579	1572997795934
36230	1579	1638362767974
60816	1580	1068091611000
7011	1580	1071594449000
8156	1580	1072136075000
60335	1580	1072805267000
2076	1580	1084219166000
25436	1580	1119685257000
51395	1580	1280445714000
35767	1580	1314824040000
32236	1580	1316739710000
21161	1580	1410051123000
34197	1580	1418776651000
34575	1580	1422240049000
58476	1580	1424758053000
59819	1580	1425151078000
57455	1580	1441044819000
5195	1580	1521843962397
41068	1580	1551926862180
130	1580	1572997619861
55726	1580	1595729085946
25584	1581	1067389738000
61318	1581	1074288349000
10658	1581	1074717369000
61858	1581	1077558090000
17999	1581	1078199303000
25615	1581	1080696413000
45314	1581	1084419382000
58904	1581	1092780502000
7921	1581	1096947106000
61136	1581	1104208220000
7951	1581	1119058617000
47109	1581	1121540454000
59577	1581	1134436993000
26114	1581	1153621488000
51109	1581	1235924344000
1935	1581	1238702144000
51152	1581	1246043302000
54500	1581	1255394623000
17960	1581	1312990566000
38856	1581	1344116191000
12143	1581	1363631188000
52588	1581	1409770998000
21406	1581	1417734129000
45350	1581	1421709670000
21468	1581	1425246209000
40212	1581	1426386046000
34264	1581	1429836375000
16041	1581	1439471156000
30063	1581	1452791698000
1872	1581	1461084015000
52894	1581	1461846989000
52209	1581	1488736888000
57774	1581	1495550998000
502	1581	1510311557554
9924	1581	1527993494712
41343	1581	1531880216018
48744	1581	1560659944966
130	1581	1572997537652
4730	1581	1625903777903
50719	1581	1641454436307
36978	1582	1315566128000
58844	1582	1319514259000
62587	1582	1353782521000
54952	1582	1358357115000
21087	1582	1373596342000
56839	1582	1378191413000
58286	1582	1394722277000
15597	1582	1402111762000
54000	1582	1405602480000
16332	1582	1407651384000
11864	1582	1437056427000
22350	1582	1453795961000
130	1582	1572997509976
21273	1583	1070910168000
2100	1583	1073243521000
19088	1583	1266025282000
27301	1583	1391356360000
49354	1583	1410197420000
36160	1583	1418180133000
58476	1583	1424757750000
26901	1583	1470249709000
13078	1583	1499513717151
12681	1583	1538929062199
46763	1583	1551730408983
130	1583	1572997493722
35540	1584	1136688971000
50952	1584	1158346178000
27525	1584	1396625280000
17926	1584	1444324698000
41925	1584	1455816500000
130	1584	1572997433748
49870	1585	1287497647000
35774	1585	1336316305000
7728	1585	1358381227000
11453	1585	1360168851000
31650	1585	1363093847000
26029	1585	1396061482000
51987	1585	1408993559000
8701	1585	1411575618000
31063	1585	1414768458000
24324	1585	1422471647000
50596	1585	1430788756000
32553	1585	1441299664000
24433	1585	1452816201000
13395	1585	1458754325000
130	1585	1572996683514
57808	1586	1405447070000
49631	1586	1420397639000
58738	1586	1427033998000
57933	1586	1435601438000
52066	1586	1437584541000
379	1586	1438735258000
14709	1586	1442364827000
32521	1586	1445802887000
24451	1586	1446925853000
4159	1586	1447166925000
24068	1586	1458221338000
18796	1586	1459891799000
17917	1586	1461421209000
3227	1586	1462308288000
17610	1586	1464804141000
32218	1586	1464849245000
6167	1586	1469996201000
20556	1586	1471113516000
23826	1586	1472837420000
40722	1586	1473192626000
5209	1586	1473650123000
38133	1586	1477894750000
20164	1586	1481342262000
24533	1586	1482268936000
60798	1586	1482876267000
57196	1586	1485456991000
12560	1586	1489607229000
25604	1586	1490081674000
32382	1586	1490868705000
22582	1586	1491262141000
24606	1586	1498768633230
26186	1586	1501971892181
7746	1586	1502823456260
3810	1586	1503167567455
39929	1586	1503587448799
25541	1586	1508384393573
4293	1586	1508904038817
40372	1586	1510082935736
44237	1586	1512730761481
61174	1586	1513052180879
60279	1586	1513284071281
56842	1586	1518471019405
6338	1586	1518475907434
47962	1586	1520368178368
32138	1586	1526499600835
57068	1586	1537792742455
58648	1586	1538611100024
45428	1586	1541071886644
48666	1586	1548014538219
23845	1586	1549126800818
11904	1586	1558721767328
27631	1586	1560112877505
21021	1586	1565723637987
1672	1586	1569459231110
130	1586	1572996145666
8134	1586	1594424943085
15135	1586	1640119140698
61857	1587	1129660018000
43724	1587	1141495345000
47068	1587	1144076247000
55873	1587	1200919829000
1935	1587	1238701136000
35767	1587	1317067331000
57652	1587	1363886671000
21237	1587	1373420586000
58102	1587	1378494228000
41903	1587	1403396609000
37233	1587	1415313775000
27023	1587	1418405770000
42504	1587	1428348851000
57528	1587	1442004541000
