item_id	image	summary
15181	https://m.media-amazon.com/images/I/415imCHMcwL.jpg	Spasilk Baby Bath Hooded Terry Bear Bath Towel with Ears for Newborns And Infants, Baby Bath Essentials, One Size, Blue Bear. Get these soft and easy-to-use hooded towels and washcloth set to make bath time fun, and amuse your little ones. Made of 100% pure and organic cotton, this baby bath set by Spasilk is a must-have for your baby bath essentials. The gentle, lightweight, and absorbent material lets you dry and wrap your baby quickly. Wrap your baby in softness and luxury, and dry them quickly without irritating their skin. This baby bath set comes in various designs and colors to amuse your kid and make their bath time fun. The baby washcloths are lightly textured and very plushy to get your baby clean and dry quickly. The adorable hooded towel is gentle against your baby's skin and assures freshness after every use. Welcome the little angles in this world with a warm and silky baby bath set offered by Spasilk. This set is an ideal gift for newborns and infants to treat their delicate skin with love and care. This beautiful set includes two terry bath hooded towels and two baby washcloths to wrap your baby after bathing. Super soft, firm, fresh—our authentic cotton towels get more pleasing with each use.
15394	https://m.media-amazon.com/images/I/41YDLsGTiYL.jpg	Chicco Ct0.6 Capri Lightweight Stroller, Topazio (Discontinued by Manufacturer). Product Description; The Ultra Lightweight is designed in Italy. This has a rugged yet lightweight anodized aluminum frame that weighs only 11 pounds but comes loaded with features you would only expect to find on a full size stroller. Its 2 position reclining seat provides comfort and security with a padded 5 point harness and front wheel suspension. This comes with an adjustable and removable canopy which offers protection from the sun, wind and cold. Its large basket provides storage for all the things your baby needs. This comes with a quick release umbrella fold, stroller carry bag and shoulder carry strap which makes travel and storage convenient.; From the Manufacturer; The Ultra Lightweight is designed in Italy. This has a rugged yet lightweight anodized aluminum frame that weighs only 11 pounds but comes loaded with features you would only expect to find on a full size stroller. Its 2-position reclining seat provides comfort and security with a padded 5-point harness and front wheel suspension. This comes with an adjustable and removable canopy which offers protection from the sun, wind and cold. Its large basket provides storage for all the things your baby needs. This comes with a quick release umbrella fold, stroller carry bag and shoulder carry strap which makes travel and storage convenient.
4422	https://m.media-amazon.com/images/I/41Uroy7yHEL._AC_.jpg	MDXJBD Baby Muslin Washcloths, 6 Layers Organic Cotton, Extra Soft Breathable Baby Washcloths, Reusable Soft Natural Muslin Washcloths, Baby Face Towels 10Pack 12x12 Inch (Multicolored). 
16756	https://m.media-amazon.com/images/I/51hZzeKu9bL.jpg	KAKIBLIN Baby Stroller Cushion, Soft Baby Stroller Liner Pram Head and Body Support Pillow Washable Baby Stroller Padding Head Support Cushion for Newborn, Purple. 
10462	https://m.media-amazon.com/images/I/41x2qIW-ppL.jpg	TOWIN BABY Receiving Blanket, Double Layer Newborn Light Weight Baby Blankets, Nursery Receiving Blanket, Plush Kids Toddler Throw Blanket for Girls and Boys Crib Stroller Grey 30x40 in. -Baby Minky Blanket with Grey Arrows Patten in Face and Solid Grey for Back.- The Blanket is made of super soft minky which is suitable for baby's sensitive skin.-; The item had latex free, AZO free, lead free,Phthalate Free; -The blanket size is 30x40 inch which is also suitable for swaddling sleeping ,car seat and play mat.- The size is Manual Measure,so pls allow +-0.5inch tolerance-Use only non-chlorine bleach when need,tumble dry low,don't iron
11965	https://m.media-amazon.com/images/I/21iFo9qISlL.jpg	QuickZip Crib Extra Zip-On Sheet (SecureFit Wraparound Base Not Included) - Faster, Safer, Easier Baby Crib Sheets - Gray 100% Cotton - Fits All Standard Crib Mattresses. QuickZip Crib Sheets - One Less Thing for You to Worry About!; Having to constantly change baby crib sheets ranks somewhere at the top of tedious tasks that all new parents have to face. After running through numerous ordinary crib sheet sets, Elizabeth Sopher, a new mom, decided to do something about this. Thus was born the patented; QuickZip Crib Sheet; - a design that finally ushered the 60-year old crib sheet into the 21st century.; What are QuickZip Crib Sheets?; QuickZip Crib Sheets are easy to use baby crib sheets that let your baby sleep safe, sound & comfy. The patented design of these baby sheets is based on the SecureFit Wraparound Base,; sold separately; . This base wraps the bottom & the sides of the mattress to let you zip our special Zip-On Crib Sheets on & off without any hassle. All QuickZip Crib Sheet sets are compatible with crib flat mattress pads.; Why Buy QuickZip Crib Sheets?; You can, quite literally, zip a used sheet off & replace it with a fresh one in a matter of seconds - all without having to move the mattress an inch. Also, these crib sheets help minimize the suffocation risks to the baby by staying put firmly in their place, and never coming loose unless unzipped. Described by BuzzFeed as ‘Life Saving’, this baby crib sheet set has already proved to be a game changer.; What You Get; 1 Extra Zip-On Crib Sheets in Gray 100% Cotton All Extra Zip-On Crib Sheets are interchangeable.; Don’t let annoying tasks keep you from enjoying your parenthood - Click ‘Add to Cart’ to order the fastest, safest, easiest baby crib sheet today!
3808	https://m.media-amazon.com/images/I/517vvoBvFKL.jpg	Carter's Toddler Printed Coral Fleece Blanket, Fire Truck. Carter's fire truck toddler coral fleece blanket. Fire trucks rolling to the rescue. Your little hero will love this bright and bold fire truck theme. Featured in a mix modern colors and prints in rich reds, light grey, med. Grey, dark grey and a pop of bright white. 100% polyester. 30x45. Machine wash separately with cold water, gentle cycle. Use only non chlorine bleach when needed. Tumble dry on low heat. Do not iron.
8665	https://m.media-amazon.com/images/I/4144eCp9SqL.jpg	Summer Infant By Your Side Sleeper Portable Bedding (Discontinued by Manufacturer). The Summer Infant By Your Side Sleeper is designed with baby's safety and comfort in mind. A sturdy metal frame protects baby from parents rolling over. The mesh sides help keep your baby at a comfortable temperature and allow parents to easily see their sleeping baby. The included cover is removable and machine washable. The Summer Infant By Your Side Sleeper provides a cozy and comfortable environment for bed sharing with baby.
4182	https://m.media-amazon.com/images/I/41Qje5IjriL.jpg	DR.ATO Apple Cider Vinegar Baby Shampoo - pH5.5 Hypoallergenic Baby Hair Shampoo with AHA in Apple - Skin and Eye Irritation Tested - All Safe Ingredients, Allegen-Free, Paraben Free, 10.5 fl.oz.. 
5258	https://m.media-amazon.com/images/I/41Q6PfRF2oL.jpg	Pumpkin Doodle-The Original Write and Reuse Baby Bottle Labels for Daycare (Cool-Multi-Small) Compatible with Dr. Brown's 4oz Bottle……. Each package includes 6 labels and one dry erase marker. Our labels are offered in a 2 sizes, regular which fit all size bottles and small, which fit Dr. Browns 4 oz bottles. Write, wash and rewrite information daily. The writing stays on until you are ready to wash off with soap, water and a sponge. Our labels are great for daycare. BPA Free, Dishwasher and Microwave safe! SUPER STRECHY to wrap around most size drinks: water bottles, cans, sippy cups, juice boxes, baby food jars, breast feeding bottles, sports drinks, drinking glasses, swell bottles, Stainless Stell cups and of course baby bottles! Great for when you are required to label bottles with the name, date and contents of the bottle to avoid mix-ups. DOODLE BANDS were created to eliminate annoying sticky labels, masking tape, and permanent marker on bottles and cups, allowing bottles and cups to be written on again and again! These labels help to prevent the spread of germs and know that YOUR CUP IS YOUR CUP! Use our labels anywhere: school, daycare, football, baseball, cheer, camp, parties, gym, work, picnics, tailgates, on food containers and at home. **Fully Patented Product**
24088	https://m.media-amazon.com/images/I/51tL-6ogzxL.jpg	Britax B-Ready G2 Stroller, Capri. Britax's B Ready G2 is the ultimate stroller for families with ever changing needs. The modular design has an adjustable handlebar height and 12 seating options to adapt to your family’s needs with multiple seats, a bassinet or infant car seat (sold separately). Reversible top stroller seat lets your child ride facing you or looking out at the world. The canopy with ventilation window protects your child from the elements. The extra large storage basket is accessible for all sides and the quick fold design easily closes the stroller in seconds, even with two seats attached. Your child will love the ultra smooth ride thanks to the foam filled rubber tires and suspension system, and with a 4 position recline, they can comfortably relax. Automatic frame lock safely secures the closed stroller and keeps it compact for traveling or storing. This stroller allows you to be ready for anything. For use with children from birth when using infant car seat, bassinet, or second seat (sold separately) or with children at least 6 months old / up to 55 pounds when using top seat only. Stroller dimensions fully assembled in use 44" L x 24" W x 43.25" H. Seat width 11.5”.
4622	https://m.media-amazon.com/images/I/41QmAJAr+SL.jpg	Thirsties Reusable Cloth Diaper Cover, Hook & Loop Closure, Rainbow, Newborn/Preemie. Thirsties offers a very popular diaper cover to families looking for a super cute yet effective waterproof cover.  Thirsties Diaper Covers are completely waterproof yet remain breathable, pliable, and very comfortable for your baby's delicate skin. The leg gussets add advanced leak-proof protection and bindings are super soft against your baby’s skin. The generous cut of the covers presents a superior waterproof exterior on any type of flat, prefolded, or fitted cloth diaper.  The cover’s roomy fit is ideal for chunky babies, over bulkier diapers, and nighttime systems.  Newborn/preemie and x-small sizes feature an umbilical cut out for your newborn's comfort. Want to get away with fewer diaper covers in rotation? The TPU laminate that lines the inside of the soft polyester can be wiped clean between uses, then wash when thoroughly soiled.  We suggest one cover for every 3-4 diapers in rotation (excluding diapers with waterproof exteriors). We are very proud of the fact that all Thirsties products are manufactured in Colorado, USA, by a group of very talented individuals, many of whom are moms who work in the comfort and convenience of their own homes. Proudly manufactured in the USA.
8687	https://m.media-amazon.com/images/I/51LFBt1bK6L._AC_.jpg	Beinou Stuffed Animals Net or Hammock Hanging Plush Toy Hammock with LED Lights Colorful Tassels Hammock for Stuffed Animals for Kids Playroom Nursery Decor. 
24293	https://m.media-amazon.com/images/I/41D9TJQlv+L.jpg	ZUZURO Diaper Bag Backpack - Waterproof w/Large Capacity & Multiple Pockets for Organization. Ideal for Travel Nappy Bags - W/Insulated Bottle Pocket. 2 Stroller Hooks Incl. (TURQUOISE). 
974	https://m.media-amazon.com/images/I/41vLYzyX9tL.jpg	Babyletto Mini Crib Sheet, Galaxy. Spaceships and robots and planets, oh my. The galaxy fitted mini crib sheet features an army of friendly robots sworn to keep baby's dreams safe. Our machine washable sheets fit standard crib mini mattresses and are constructed from 100% poplin, a lightweight durable cotton weave .
5476	https://m.media-amazon.com/images/I/5175npq4s2L.jpg	Gerber Organic Fruit & Veggie Bar Date & Carrot 0.84 Ounce (Pack of 40). 
4648	https://m.media-amazon.com/images/I/31G0vw3X-jL.jpg	PARASOL Soft+natural Baby Lotion, All Natural, Plant Based, Moisturizing, No Parabens or Fragrences (Lavender) 1 pack, 8 Fl Oz. Nourishes skin with 100% pure, therapeutic-grade essential oils. Gentle, plant-based formula with aromatic lavender, chamomile and calendula oils soothes and calms baby’s sensitive skin. All natural without parabens, fragrances, perfumes, petroleum, sulfates or artificial colors.
589	https://m.media-amazon.com/images/I/31jDB8YOyIL._AC_.jpg	Kangookid 6.5 Oz Silicone Baby Cup with Straw | Toddler Smoothie Cup Spill Proof | Baby Training Cup for 6+ Mo to 12-18 Months | Silicone Sippy Cup with Straw for Baby 6 Months (Cheese-Yellow). 
5973	https://m.media-amazon.com/images/I/31ci2NfZbCL.jpg	Accmor Stroller Cup Holder with Phone Holder, Bike Cup Holder, Cup Holder for Uppababy Stroller, 2-in-1 Universal Cup Phone Holder for Stroller, Bike, Wheelchair, Walker, Scooter, Silver. 
8147	https://m.media-amazon.com/images/I/31EWys2+j7L.jpg	Storkcraft Kenton 5 Drawer Dresser (Black) – Dresser for Kids Bedroom, Nursery Dresser Organizer, Chest of Drawers for Bedroom with 5 Drawers, Universal Design for Children’s Bedroom. The Storkcraft Kenton 5-Drawer Dresser is an easy-to-match, universal nursery and bedroom storage solution. Crafted with high-quality wood and composites, this durable highboy-style dresser features 5 spacious drawers, durable steel hardware, Euro-glide drawers with safety stops, and is fastened with German cam locks for dependable and reliable construction. Also, it's backed by Storkcraft's 1-year limited warranty and supportive customer care. The Kenton meets or exceeds all applicable federal safety standards, and complies with all applicable federal anti-tipping standards. For additional nursery or bedroom storage, complete the Storkcraft Kenton collection with the matching 6-Drawer Double Dresser. Exclusively from Storkcraft, proud recipient of the 2020 Women's Choice Award for 9 out of 10 Customer Recommended Baby & kids furniture.
4904	https://m.media-amazon.com/images/I/41aiytstqCL.jpg	Britax Frontier ClickTight Harness 2 Booster Car Seat Cool Flow Grey Discontinued. Safety, comfort and convenience make the Frontier ClickTight with Cool Flow an exceptional Harness 2 Booster Seat. At Britax, we’re making safety cool – your child will enjoy a comfortable ride thanks to our Cool Flow technology. The ventilated mesh fabric improves air flow and the padded seat and head rest ensures added comfort. Car seat installation is easy as buckling a seatbelt thanks to the ClickTight Installation System. In the Frontier Harness 2 Booster Car Seat you are surrounded in safety. This booster seat features the patented Britax SafeCell Impact Protection system which includes a steel frame, energy absorbing base, V shaped tether to minimize seat rotation and staged release stitches that slow and reduce forward movement in the event of a crash. Britax designed the Frontier ClickTight Seat with 2 strong layers of side energy absorption; a deep foam lined shell and head protection will shield your child from the most severe type of collision. Two integrated cup holders keep drinks and snacks within reach and are easy to clean between rides. The 9 position quick adjust harness grows along with your child and it's easy to transition from a harness to a belt positioning booster by tucking the buckles and straps within the seat. The Frontier ClickTight Harness 2 Booster Seat can be used in Harness Mode for children 2 years old and 25 to 90 lbs or in Booster Mode for children 40 to 120 lbs. Child standing height using the harness 30 58” and using booster mode 45 62”. Dimensions minimum 19 W x 28 H x 21 D, maximum 19 W x 36 H x 21 D inches. Seat width 12”. 9 Position harness slot heights 12.5” to 20.5”. May not be compatible with all vehicles, see user guide.
20536	https://m.media-amazon.com/images/I/21OiHO2zAmS.jpg	Baby Safety Toilet Locks -Professional Baby Proof Toilet Lid Lock with Arm 3M Adhesive Mount - Top Safety Toilet Seat Locks No Tools Needed Easy Installation with 3M Adhesive (1PC Toilet Lock). 
731	https://m.media-amazon.com/images/I/61fmwW2admL._AC_.jpg	DII Woven Paper Storage Bin, Tweed, Gray, Large. DII offers full collections of trend based designs, bringing you fresh, innovative lines of quality home products for every season. Let DII products become a valuable part of your life.
3067	https://m.media-amazon.com/images/I/313B5rVbF4L.jpg	Reflo Smart Cup (Blue 1-Pack) Open Training Cup, Toddler Cup, No Suction 6oz, 360 Control-Flow, USA MADE Premium High-Impact Plastic. 
15063	https://m.media-amazon.com/images/I/414461OJhpL.jpg	Orzbow Warm Bunting Bag Universal,Stroller Sleeping Bag Cold Weather,Waterproof Toddler Footmuff(Blue,Large). 
719	https://m.media-amazon.com/images/I/21ORy4RcZkL._AC_.jpg	&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&. 
9755	https://m.media-amazon.com/images/I/41F1rxq0eOL.jpg	Else Nutrition Super Cereal For Babies 6 mo+, Made With Real Whole Plants for a Nutritionally Balanced meal, with gluten free carbs and plant protein (Banana, Single). 
27801	https://m.media-amazon.com/images/I/313YdKfYZcL._AC_.jpg	CCOCCOZAM Swaddle, 100% Organic, Air mesh, White, Large, 6-12 momths, 19-26 lbs, Transition Baby Sleep Sack Allow Your Baby to Sleep in a Preferred up-arm Position, Designed for Free Hand Movement. 
13473	https://m.media-amazon.com/images/I/412DnR+ip1L._AC_.jpg	Nuby Non-Drip Standard Neck Bottles, 10 Ounce, Colors May Vary, 3 Count (Pack of 1). Product Description; It's a three pack! These BPA free bottles also feature the Nuby Non-Drip Nipple. It gives you the comfort of an anti-colic air system and teething nubs for the massage and stimulation of your child's gums. The bottle's tinted colors and Non-Drip Nipple make them a great choice for you and your baby!; From the Manufacturer; Nuby BPA free 3 pack 10 ounce bottles with non-drip nipples.
2531	https://m.media-amazon.com/images/I/41nwxJ8Q5NL.jpg	Trend Lab Gray and Cream Buffalo Check Deluxe Flannel Changing Pad Cover. Trend Lab’s Changing Pad Covers are both stylish and comfortable. The soft 100% cotton flannel cover is fully elasticized offering a sleek tailored fit to contoured changing pads. The Gray and Cream Buffalo Check Flannel Changing Pad Cover features a buffalo check print in gray and cream. Cover fits a 16 in x 32 in standard changing pad. Additional colors, prints and Deluxe Flannel products from Trend Lab are sold separately. Please adhere to JPMA’s Safe Infant Bedding Practices.
2204	https://m.media-amazon.com/images/I/41YsI2U634L.jpg	Fisher-Price Rinse 'n Grow Tub. A “grow-with-me” bath sling and 3 stages of use make the Fisher-Price Rinse ‘n Grow Tub the only tub you’ll need for baby—all the way from newborn to toddler! In Stage 1, the soft, machine-washable newborn sling comfortably cradles little ones at a gentle recline, in just the right amount of water. As baby grows and is ready for Stage 2, the sling easily adjusts to provide the right amount of support for older babies to sit more upright, while still helping to prevent slipping and sliding in the tub. Two goldfish strainer cups are handy bath time tools for washing and rinsing (it’s easy to reach around the sling to scoop water), and as baby grows, the cups make fun bath toys for water play, too! Remove the sling for Stage 3 toddler tub time, so there’s plenty of room for toddlers to sit up and play. Now the sling converts to a hanging mesh-pocket storage bag to dry and store tub toys! The Rinse ‘n Grow Tub is just the right size and shape for baby at every stage, with a built-in pouring spout and a drain plug for quick and easy drain and dry. No need to fill and clean the full-size bathroom bath tub after every little bath!
15116	https://m.media-amazon.com/images/I/61-NaYOt-UL.jpg	Damero 2Pack Waterproof Wet Bag, Reusable Wet Dry Bag Organizer for Travel, Beach, Diapers, Breast Pump Parts and Wet Swimsuits, Tree+Red Chevron. Cute fabric, fun colors, well made, good sizes, multiple functions; For people who loves everything clean, using these gives you a peace of mind.; A Good Choice for You All.; Function：; ★For a working pumping mom:; This bag is very handy with pumping at work. You can put used pump parts in here and put the bag in the break room refrigerator. No one knows the difference.; ★For a sports lover:; ○To carry 100% sweat-soaked clothes in gym bag after yoga class ○Using the bags when go swimming, to the beach, or to a water park.; ★For young parents:; ○Keep extra stuff for your child at pre-school. If clothing gets dirty or wet, or if the school has a water day, the wet clothing can be contained in here. ○It also worked nicely when go out to eat and need somewhere to put dirty cups, dishes, spoons, and bibs after eating. ○To transport all baby's food/poop/pee/barf/drool covered clothing; Highlight：; ★With the snap handle, you can easily strap it to your diaper bag as a reminder that you have dirty diapers that need to be washed. ★ These wet bags keep everything else in your bag dry and free from sweat smell. ★ Folds up easily so it doesn't take up too much space in a diaper bag.; Notes：; ★Machine wash at 60℃★Do not bleach★Do not iron★Do not dry clean★Do not tumble dry
23981	https://m.media-amazon.com/images/I/51KbHJHhaQL.jpg	Modern Baby Changing Table with 6 Storage Baskets and Pad. Product Description; Badger Basket Modern baby Changing Table with six baskets is a smartly organized place for diaper changing and dressing your baby. Three large and three small baskets, with handles and nameplate pockets, glide smoothly on support rails and are fully removable. Reversible, two-color baskets make it easy to customize the look of your nursery. This changing table also features safety rails around the top, a comfy foam changing pad, and a safety belt. Metal support Bar beneath the changing surface provides additional stability. When your toddler outgrows this table, It becomes a handy storage solution for training pants, toys, and more. Table is reversible so the large/small baskets can be either on the left or right. Made with multi-layer wood, MDF, Fabric, non-woven fabric, polyurethane foam, and PEVA vinyl. All paints and finishes are non-toxic. Overall changing table measures 34.25 inches L x 20.75 inches W x 34.25 inches H. Large Baskets: 18.5 inches L x 17 inches W x 7 inches H. Small Baskets: 10 inches L x 17 inches W x 7 inches H. Changing area: 31 inches L x 17.5 inches W, 4.25 inches H at the side rails, 5 inches H at the end panels (without changing pad in place). changing pad: 31.5 inches L x 17.5 inches W x 1 inch H. All measurements approximate. Wipe clean and dry thoroughly. Spot clean baskets as needed. Basket color depends on color of the table (baskets are either white/gray or ecru/Espresso). changing table is for use with children weighing up to 30 lbs (13.6 kg). adult assembly required. Illustrated assembly instructions included. Meets all currently applicable safety testing standards. Product includes a limited warranty of 30 Days Parts to the original purchaser. Product may vary slightly from shown and described. Props/accessories shown are for illustration purposes only and are not included with the product. Actual color/finish may vary slightly from screen display. This item ships in its original carton which may include a product photo.; From the Manufacturer; Badger Basket’s Modern Baby Changing Table with Six Baskets is a smartly organized and endlessly practical place for diaper changing and dressing your baby. Three large and three small baskets hold diapers, wipes, creams, blankets, toys, and more. Pull-out baskets glide smoothly on support rails and are fully removable so you can find small items that get buried at the back of the drawer. Basket handles make them easy to open one handed during diaper changes. Insert your own nameplates into the pockets on the front of each basket so you know what’s stored inside. Reversible, two-color baskets make it easy to customize the look of your nursery in numerous combinations! Flip the baskets around so all the large are the same color, and the small baskets are another. Have fun with a checkerboard or random pattern! If you don’t use the baskets, there is a bottom shelf and a tall, open storage area where you can stack blankets, stow a large box of diapers, or place your diaper pail. The baskets can be used separately from the table to organize a closet, or fold them flat for storage if they are not being used. This changing table also features safety rails around the top and includes a comfy foam changing pad and a safety belt. Metal support bar beneath the changing surface provides additional stability. When your toddler outgrows this table, it becomes a handy storage solution for training pants, toys, stuffed animals, mittens, blankets, coloring books, school papers, and more. Table is reversible so the large/small baskets can be either on the left or right. Table frame is made with multi-layer wood and MDF with veneer. Basket fabric is 80% Polyester/20% Cotton on the exterior, and non-woven fabric on the interior and bottom board. Changing pad is polyurethane foam covered with PEVA vinyl. Adjustable, nylon safety belt has a plastic buckle. All paints and finishes are non-toxic. Overall changing table measures 34.25 inches L x 20.75 inches W x 34.25 inches H. Width not including top trim: 19 inches. Large Baskets: 18.5 inches L x 17 inches W x 7 inches H. Small Baskets: 10 inches L x 17 inches W x 7 inches H. Height clearance from the floor to bottom rail: 3 inches. Changing area: 31 inches L x 17.5 inches W, 4.25 inches H at the side rails, 5 inches H at the end panels (without changing pad in place). Changing pad: 30 inches L x 16.5 inches W x 0.75 inch H. If large baskets are removed, shelf area is 18.75 inches L (17.25 inches L between the basket tracks) x 17.5 inches W x 28 inches H. If small baskets are removed, shelf area is 10.25 inches L (8.75 inches L between the basket tracks) x 17.5 inches W x 28 inches H. Assembled weight: 28.6 lbs. All measurements approximate. Wipe the table and changing pad clean with a damp cloth and mild soap as needed and dry thoroughly. Spot clean baskets as needed. Never immerse the baskets in water due to the internal cardboard support panels. Basket color depends on color of the table (baskets are either White/Gray or Ecru/Espresso). Changing table is for use with children weighing up to 30 lbs (13.6 kg). Adult assembly required. Illustrated assembly instructions included. Meets all currently applicable safety testing standards. Product includes a limited warranty of 30 Days Parts to the original purchaser. Product may vary slightly from shown and described. Props/accessories shown are for illustration purposes only and are not included with the product. Actual color/finish may vary slightly from screen display. This item ships in its original carton which may include a product photo.
21561	https://m.media-amazon.com/images/I/41ANaeSM92L.jpg	Ergobaby Embrace Cozy Newborn Baby Wrap Carrier (7-25 Pounds), Ponte Knit, Pure Black. Soft, cozy and super comfortable, our newborn carrier is the sweetest way to stay connected. No complicated wrapping or tying. The Ergobaby Embrace keeps you and baby close as you find your new rhythm together. Cozy, soft knit fabric nestles baby close to parent for snug, supportive fit from 7 to 25 lb. (3.2 - 11.3 kg). Simple – easy buckling without the frustration of wrapping or excessive fabric. Just three clicks to secure. Ideal for beginners. Comfort for baby – adjustable waistbelt adapts as baby grows; padded head and neck support. Comfort for you – supportive waist belt distributes baby's weight evenly and comfortably; stretchable cross shoulder straps provide a close, comfortable fit for wide range of bodies. Slim and compact – easily rolls up to stores in diaper bag or under stroller for quick on-the-go transport. Multiple carry modes – three carrying modes to keep baby close as they grow (newborn mode, baby facing in mode, baby facing out mode). Made from safe materials– Oeko-Tex Standard 100 Certified Fabric; 79% Polyester 17% Rayon 4% Spandex/Elastane. Easy Care – machine wash cold and air dry.
26548	https://m.media-amazon.com/images/I/51z0eCvMpfL.jpg	50pcs/lot Mini Cute Kids Baby Girls Hair Bow Clips Toddler Infant Chiffon Bowknot Fully Lined Hair Clips Hair Accessories for Baby Girls Infants Toddler 25 Colors in Pairs. 
9556	https://m.media-amazon.com/images/I/4159Mwj-GUL.jpg	Baby Trend Portable Playard with Bassinet, Twinkle Grey. The Baby Trend Portable playard is fun and perfect for any home or nursery setting. This playard is featured with a removable full bassinet, ideal for keeping your child happily occupied, you can have peace of mind as you tackle household chores. Lightweight and portable, this playard comes with a travel tote bag so you can easily take it on trips to the park or beach. The one-hand locking mechanism allows you to easily open or close the portable playard and the two large wheels with brakes provide greater mobility and stability. This Baby Trend Portable playard is designed for children under 35 inches tall and weighing less than 30 lbs. Recommended use playard: birth 30 lbs or 35" Bassinet/ birth 4 m, weight: up to 15 lbs, height: up to 25" Whichever comes first.
7969	https://m.media-amazon.com/images/I/41OAwW0rtnL.jpg	Luvable Friends Unisex Baby Super Soft Bundle Washcloths, Baseball, One Size. Luvable friends 24-pack washcloths are a great value pack. Our washcloths are soft, absorbent and multi-purpose. Measuring 9x9 inches, they are a perfect pick if looking for a bundle pack.
2245	https://m.media-amazon.com/images/I/51IyQd2V0jS.jpg	Potty Training Chart for Toddler, Girls, Sticker Chart for Kids Potty Training, 4 Week Reward Chart, Certificate, Instruction Booklet & More, Reward Sticker Chart Kids Toilet Training -Princess Design. 
15715	https://m.media-amazon.com/images/I/51ZmSis3EmL._AC_.jpg	GIFIZOL Night Light for Kids, Spider Super Hero Man 3D Illusion Lamp 16 Colors Changing Touch & Remote Control Room Decor Aesthetic Bedside Lamp Cool Stuff Gift for Boys Men Girl Women Kids Fans…. Amazing kids toys gifts lamp; 3D superhero night light would be perfect Christmas gifts for kids, the Avengers party supplies, boys toys, toddler toys, birthday gifts, Thanksgiving gifts for girls, boys, baby, toddlers, families, friends, grandson, youth, etc. Also used for home decor, bedroom decor, kids room decor, baby room decor, etc. It will help them to better use their imagination. Novelty gifts night lamp will help your child to take the initiative to go to sleep alone. Provide them with a warm and warm night.; How to Use the kids toys night light?; Remove the transparent protective film from BOTH sides of the plate. Plug in USB cable to power supply or insert batteries. Touch power button to turn on and change dynamic light.; Safe and No Risk of Burns; Whole board of 8 years boys toys night lamp is solid acrylic material not glass, strong, high tenacity, not fragile; Extremely low heat-conductive and its temperature will not rise after long time working.; Note: In order to show the lighting effect better, please forcefully insert the three acrylic plates into the lamp holder.; Main Feature:; Power:3W Voltage:5V Weight: approx 0.35kg Power spend: 0.012kw.h/24 hours Light guide plate thickness: 4mm Panel Material: Acrylic Base size: approx 8.7*8.7*4.2cm Package size: approx 22*15*6cm; Package Included:; 1*ABS Base  1*Acrylic Panel 1*User Manual 1*USB Cable(Adapter NOT Included)>16 Colors Remote Control
19527	https://m.media-amazon.com/images/I/31vxE9d32DL._AC_.jpg	My Lello Flower Headbands Baby - Girls - Toddler Fabric Beaded Stretchy Elastic Pair. Soft and pretty cluster of shabby chiffon fabric rhinestone/beaded flowers on a stretchy fold over elastic headband. Two headbands included packaged on display card. This infant-sized headband is perfect for baby photography accessories and other holiday and special occasions. Size: newborn through 8mos. (13.5" - 15.5" head circumference) *Please keep in mind that every child is different and head circumferences can vary greatly. If ordering for an older baby, please measure your child's head to ensure these headbands will be a good fit. This headband will fit most newborns, but may be a bit large for some.
17345	https://m.media-amazon.com/images/I/41m3OFjYt4L.jpg	Baby Hooded Towel Upsimples Unicorn Baby Towels for Baby Girls 35 × 35 Inches Ultra Large 500GSM Super Soft Organic Bamboo Baby Towels for Baby Infant Toddler | Baby Girl Shower Gift Photo Shoot Props. 
14071	https://m.media-amazon.com/images/I/516ST71pT5L.jpg	JJ Cole Diaper and Wipes Caddy, Navy. Parents can now keep all the necessary changing supplies in one easy-to-access place. Simply grab the Diaper Caddy and change in any room.
